Record_ID,Date_Time,Terminal,Process_Type,Queue_Length,Wait_Time_Minutes,Staff_Count,Throughput_Rate,Peak_Indicator,Special_Events,Passenger_Type,Processing_Duration,Synthetic_Data
PF1963,2024-03-14 23:45:24,2C,Immigration_NonEU,10,16,4,85,Night,Normal,VIP,337,True
PF614,2024-03-14 01:44:39,2E,Immigration_NonEU,17,18,3,67,Night,Normal,Crew,196,True
PF246,2024-03-14 00:08:49,3,Security,20,19,3,69,Night,Strike,Transit,104,True
PF165,2024-03-14 09:09:25,2D,Security,15,14,4,131,Normal,Normal,Non_EU,86,True
PF1613,2024-03-14 08:34:45,2D,Customs,21,12,4,198,Morning_Rush,Normal,Crew,64,True
PF046,2024-03-14 05:50:02,1,Customs,59,33,1,94,Morning_Rush,Normal,Transit,82,True
PF1410,2024-03-14 22:31:26,2E,Immigration_NonEU,37,15,3,99,Night,Normal,Non_EU,161,True
PF272,2024-03-14 21:12:30,1,Security,39,19,4,103,Night,Normal,Transit,73,True
PF1082,2024-03-14 13:14:07,2C,Immigration_NonEU,17,5,1,61,Normal,Normal,Non_EU,227,True
PF499,2024-03-14 09:21:07,3,Security,13,11,6,94,Normal,Normal,Crew,71,True
PF768,2024-03-14 07:01:00,1,Immigration_EU,22,16,3,79,Morning_Rush,Normal,Crew,102,True
PF1068,2024-03-14 15:47:26,3,Baggage_Claim,5,6,4,90,Normal,System_Down,VIP,64,True
PF200,2024-03-14 19:45:18,1,Security,102,36,5,112,Evening_Peak,Normal,Crew,71,True
PF854,2024-03-14 04:57:30,2C,Baggage_Claim,5,6,1,208,Night,Normal,Crew,141,True
PF232,2024-03-14 20:21:09,2E,Baggage_Claim,45,20,1,176,Evening_Peak,Normal,Transit,124,True
PF1993,2024-03-14 10:00:11,1,Immigration_NonEU,30,24,1,57,Normal,Normal,VIP,297,True
PF1526,2024-03-14 22:44:37,1,Security,21,11,5,121,Night,Normal,Crew,90,True
PF290,2024-03-14 09:11:46,2E,Customs,0,8,3,108,Normal,Normal,Non_EU,79,True
PF1521,2024-03-14 03:10:34,2E,Immigration_EU,15,13,2,72,Night,Normal,Crew,269,True
PF720,2024-03-14 17:36:11,1,Immigration_NonEU,35,12,2,86,Evening_Peak,Normal,Non_EU,61,True
PF1775,2024-03-14 16:33:54,2A,Immigration_EU,50,18,3,68,Evening_Peak,Normal,Crew,280,True
PF790,2024-03-14 01:18:37,2D,Baggage_Claim,22,12,3,109,Night,Normal,Crew,48,True
PF1154,2024-03-14 08:38:47,2E,Customs,27,22,3,181,Morning_Rush,Normal,Non_EU,112,True
PF950,2024-03-14 04:45:14,2B,Immigration_NonEU,26,15,3,79,Night,Normal,Non_EU,167,True
PF1844,2024-03-14 02:01:31,2D,Immigration_NonEU,15,10,2,48,Night,Normal,EU_Citizen,198,True
PF891,2024-03-14 19:09:51,2A,Baggage_Claim,96,43,2,199,Evening_Peak,Normal,EU_Citizen,115,True
PF441,2024-03-14 10:42:55,2B,Immigration_EU,7,11,2,58,Normal,Normal,Crew,307,True
PF628,2024-03-14 21:34:25,2B,Baggage_Claim,28,18,1,180,Night,Normal,Non_EU,84,True
PF367,2024-03-14 21:45:23,3,Security,35,17,4,113,Night,Normal,Non_EU,86,True
PF1070,2024-03-14 16:42:47,1,Customs,38,26,4,108,Evening_Peak,Normal,Transit,53,True
PF732,2024-03-14 11:10:54,1,Customs,9,17,4,221,Normal,Normal,EU_Citizen,116,True
PF047,2024-03-14 21:39:10,2B,Customs,39,21,4,231,Night,Normal,VIP,92,True
PF572,2024-03-14 08:49:23,1,Security,56,20,5,101,Morning_Rush,Normal,EU_Citizen,41,True
PF1723,2024-03-14 07:33:55,3,Customs,117,51,3,171,Morning_Rush,Normal,Non_EU,57,True
PF1954,2024-03-14 20:58:06,3,Baggage_Claim,80,38,2,203,Evening_Peak,Normal,EU_Citizen,162,True
PF1289,2024-03-14 19:31:25,2D,Immigration_NonEU,45,19,1,70,Evening_Peak,System_Down,Crew,96,True
PF1100,2024-03-14 16:12:25,1,Baggage_Claim,71,24,1,80,Evening_Peak,Normal,Non_EU,149,True
PF136,2024-03-14 23:53:16,2C,Security,31,24,2,123,Night,Normal,Non_EU,42,True
PF1192,2024-03-14 17:08:18,2D,Customs,107,36,3,133,Evening_Peak,Normal,VIP,151,True
PF1566,2024-03-14 07:03:28,2C,Customs,106,46,3,144,Morning_Rush,Normal,Non_EU,118,True
PF1104,2024-03-14 01:58:38,2A,Baggage_Claim,5,3,2,179,Night,Normal,EU_Citizen,101,True
PF1612,2024-03-14 12:05:11,3,Immigration_EU,15,7,2,67,Normal,Normal,VIP,131,True
PF1801,2024-03-14 12:16:02,2C,Immigration_NonEU,37,14,3,92,Normal,Normal,Non_EU,106,True
PF437,2024-03-14 20:06:10,2A,Customs,46,25,2,174,Evening_Peak,Normal,EU_Citizen,88,True
PF1582,2024-03-14 08:12:59,2C,Customs,103,45,1,102,Morning_Rush,Normal,VIP,108,True
PF1293,2024-03-14 15:04:07,2E,Immigration_EU,17,14,4,85,Normal,Normal,VIP,291,True
PF2000,2024-03-14 11:39:10,3,Immigration_EU,23,11,4,59,Normal,Normal,VIP,126,True
PF1304,2024-03-14 13:21:36,2E,Baggage_Claim,39,14,1,195,Normal,Normal,Transit,117,True
PF553,2024-03-14 17:41:17,2E,Immigration_NonEU,71,33,1,58,Evening_Peak,Normal,Non_EU,267,True
PF1890,2024-03-14 12:24:22,2A,Security,7,9,7,89,Normal,Normal,VIP,96,True
PF1182,2024-03-14 19:30:20,2F,Customs,77,29,4,87,Evening_Peak,Normal,Non_EU,60,True
PF290,2024-03-14 09:11:46,2E,Customs,0,8,3,108,Normal,Normal,Non_EU,79,True
PF1133,2024-03-14 03:10:29,2C,Security,36,15,5,139,Night,VIP_Movement,Non_EU,98,True
PF1872,2024-03-14 19:06:32,1,Immigration_NonEU,60,27,1,62,Evening_Peak,Normal,VIP,63,True
PF1493,2024-03-14 07:44:49,2B,Baggage_Claim,88,29,1,110,Morning_Rush,Normal,VIP,120,True
PF046,2024-03-14 05:50:02,1,Customs,59,33,1,94,Morning_Rush,Normal,Transit,82,True
PF1915,2024-03-14 04:12:33,2D,Customs,20,8,2,94,Night,Normal,EU_Citizen,93,True
PF391,2024-03-14 02:07:42,1,Baggage_Claim,29,21,2,137,Night,Normal,EU_Citizen,102,True
PF619,2024-03-14 22:51:30,2D,Immigration_EU,35,18,2,85,Night,Normal,EU_Citizen,265,True
PF895,2024-03-14 03:15:14,3,Customs,21,7,3,155,Night,Strike,Crew,123,True
PF1377,2024-03-14 14:19:51,2E,Baggage_Claim,27,16,3,88,Normal,Normal,Non_EU,86,True
PF736,2024-03-14 05:31:27,3,Baggage_Claim,46,24,1,228,Morning_Rush,Normal,EU_Citizen,84,True
PF031,2024-03-14 23:21:42,2E,Immigration_EU,36,17,1,60,Night,System_Down,VIP,211,True
PF550,2024-03-14 19:49:50,2B,Customs,83,32,2,181,Evening_Peak,Normal,EU_Citizen,96,True
PF1791,2024-03-14 02:49:23,2B,Immigration_NonEU,16,6,2,88,Night,Normal,EU_Citizen,103,True
PF795,2024-03-14 15:38:54,2E,Immigration_NonEU,15,16,4,98,Normal,Normal,Crew,188,True
PF1296,2024-03-14 10:52:16,2B,Baggage_Claim,29,22,1,176,Normal,Normal,Non_EU,152,True
PF782,2024-03-14 07:05:16,2B,Immigration_EU,51,29,2,93,Morning_Rush,Normal,Non_EU,217,True
PF207,2024-03-14 07:36:21,2E,Customs,119,53,3,203,Morning_Rush,Normal,VIP,62,True
PF835,2024-03-14 06:44:44,2E,Baggage_Claim,83,28,2,147,Morning_Rush,Normal,Non_EU,150,True
PF1059,2024-03-14 22:41:43,2B,Baggage_Claim,33,23,1,118,Night,Normal,VIP,53,True
PF994,2024-03-14 11:00:33,2E,Immigration_NonEU,8,12,2,57,Normal,Normal,VIP,279,True
PF1189,2024-03-14 20:17:57,2A,Security,116,38,7,105,Evening_Peak,Normal,EU_Citizen,50,True
PF1790,2024-03-14 21:08:28,2A,Immigration_EU,11,13,2,71,Night,Normal,EU_Citizen,120,True
PF076,2024-03-14 04:30:40,2E,Immigration_NonEU,24,21,2,90,Night,Normal,Non_EU,272,True
PF471,2024-03-14 15:41:53,2E,Immigration_EU,8,5,1,87,Normal,Normal,Transit,89,True
PF185,2024-03-14 15:00:59,2B,Customs,8,3,4,151,Normal,Normal,Non_EU,155,True
PF1291,2024-03-14 04:41:51,2D,Immigration_EU,39,18,1,96,Night,Normal,Crew,283,True
PF1993,2024-03-14 10:00:11,1,Immigration_NonEU,30,24,1,57,Normal,Normal,VIP,297,True
PF895,2024-03-14 03:15:14,3,Customs,21,7,3,155,Night,Strike,Crew,123,True
PF003,2024-03-14 00:54:31,2D,Security,5,3,6,86,Night,Normal,Transit,34,True
PF901,2024-03-14 08:06:31,2A,Immigration_EU,54,27,1,63,Morning_Rush,Normal,VIP,75,True
PF1297,2024-03-14 15:37:22,2D,Immigration_EU,29,18,4,55,Normal,Normal,VIP,199,True
PF245,2024-03-14 00:06:47,2B,Security,21,12,7,99,Night,Normal,Transit,49,True
PF1780,2024-03-14 13:18:02,2D,Immigration_EU,12,4,2,40,Normal,Normal,EU_Citizen,299,True
PF1875,2024-03-14 08:25:27,2A,Immigration_NonEU,95,39,2,55,Morning_Rush,Normal,EU_Citizen,276,True
PF1105,2024-03-14 11:54:33,2F,Baggage_Claim,13,5,2,185,Normal,Normal,VIP,65,True
PF1615,2024-03-14 22:04:23,2E,Customs,21,19,3,87,Night,Normal,VIP,52,True
PF929,2024-03-14 02:31:35,2E,Immigration_EU,27,23,1,73,Night,Normal,Transit,179,True
PF1687,2024-03-14 13:44:06,2D,Immigration_NonEU,5,9,3,67,Normal,Normal,Transit,195,True
PF1279,2024-03-14 20:27:33,1,Customs,76,37,4,238,Evening_Peak,Normal,Non_EU,95,True
PF369,2024-03-14 01:42:35,2B,Immigration_NonEU,16,15,4,67,Night,Normal,Crew,146,True
PF461,2024-03-14 11:28:18,2A,Immigration_NonEU,25,18,1,49,Normal,Normal,Transit,215,True
PF609,2024-03-14 11:58:52,1,Immigration_NonEU,36,17,3,95,Normal,Normal,Crew,251,True
PF1970,2024-03-14 22:19:57,2D,Immigration_EU,7,4,2,52,Night,Normal,Transit,147,True
PF1861,2024-03-14 05:23:46,2E,Customs,66,24,1,204,Morning_Rush,Normal,Non_EU,93,True
PF614,2024-03-14 01:44:39,2E,Immigration_NonEU,17,18,3,67,Night,Normal,Crew,196,True
PF1064,2024-03-14 21:42:20,2B,Security,5,1,3,109,Night,Normal,Crew,108,True
PF1073,2024-03-14 21:33:11,1,Immigration_EU,23,16,2,75,Night,VIP_Movement,Crew,303,True
PF1681,2024-03-14 20:39:09,2E,Immigration_NonEU,81,28,1,59,Evening_Peak,Normal,Crew,281,True
PF571,2024-03-14 19:23:13,2F,Baggage_Claim,114,40,3,175,Evening_Peak,Normal,VIP,57,True
PF1614,2024-03-14 03:43:59,2F,Customs,9,14,2,232,Night,Normal,Transit,108,True
PF683,2024-03-14 19:23:54,1,Baggage_Claim,64,34,4,97,Evening_Peak,Normal,Transit,152,True
PF1679,2024-03-14 21:40:11,2A,Baggage_Claim,20,10,3,119,Night,Normal,Non_EU,71,True
PF1669,2024-03-14 10:39:36,2C,Customs,18,10,3,102,Normal,Normal,Transit,104,True
PF1727,2024-03-14 17:05:03,3,Immigration_EU,115,47,4,84,Evening_Peak,Normal,EU_Citizen,67,True
PF778,2024-03-14 13:29:46,2B,Immigration_NonEU,33,13,2,80,Normal,Normal,EU_Citizen,226,True
PF129,2024-03-14 05:52:39,2B,Immigration_EU,78,38,4,60,Morning_Rush,Normal,Non_EU,296,True
PF1818,2024-03-14 09:26:52,2A,Security,12,4,3,92,Normal,VIP_Movement,Transit,74,True
PF501,2024-03-14 09:57:58,3,Customs,19,7,2,87,Normal,Normal,Non_EU,162,True
PF1761,2024-03-14 07:51:56,1,Baggage_Claim,49,30,2,187,Morning_Rush,Normal,Transit,126,True
PF433,2024-03-14 14:15:07,3,Customs,2,8,3,125,Normal,Normal,Non_EU,150,True
PF876,2024-03-14 15:24:03,2F,Baggage_Claim,1,7,1,105,Normal,Normal,Non_EU,75,True
PF1156,2024-03-14 17:52:41,2B,Security,22,10,4,64,Evening_Peak,Normal,Non_EU,71,True
PF090,2024-03-14 11:15:54,1,Immigration_NonEU,17,17,1,56,Normal,Normal,Transit,143,True
PF354,2024-03-14 19:51:05,1,Security,98,44,7,91,Evening_Peak,Normal,Transit,33,True
PF036,2024-03-14 14:22:53,2D,Immigration_EU,12,14,3,91,Normal,Normal,EU_Citizen,266,True
PF1857,2024-03-14 02:43:31,2F,Baggage_Claim,14,11,4,102,Night,Normal,Transit,75,True
PF148,2024-03-14 07:00:36,2D,Security,30,22,7,64,Morning_Rush,Normal,Non_EU,89,True
PF1954,2024-03-14 20:58:06,3,Baggage_Claim,80,38,2,203,Evening_Peak,Normal,EU_Citizen,162,True
PF1909,2024-03-14 23:45:17,2E,Customs,19,12,3,120,Night,Normal,Crew,55,True
PF1210,2024-03-14 03:22:57,1,Immigration_EU,39,19,3,43,Night,Normal,Crew,171,True
PF790,2024-03-14 01:18:37,2D,Baggage_Claim,22,12,3,109,Night,Normal,Crew,48,True
PF288,2024-03-14 03:45:08,2C,Security,19,16,2,60,Night,Normal,Transit,51,True
PF1494,2024-03-14 04:59:01,2D,Security,11,6,2,73,Night,Normal,EU_Citizen,88,True
PF1095,2024-03-14 20:44:56,1,Immigration_NonEU,45,21,2,59,Evening_Peak,Normal,VIP,255,True
PF143,2024-03-14 01:36:17,2E,Immigration_EU,23,9,2,69,Night,Normal,Transit,85,True
PF310,2024-03-14 20:20:02,2F,Security,72,25,6,82,Evening_Peak,System_Down,EU_Citizen,103,True
PF1168,2024-03-14 08:48:55,2E,Immigration_NonEU,50,18,3,52,Morning_Rush,Normal,EU_Citizen,337,True
PF1359,2024-03-14 18:35:55,2C,Customs,70,36,3,94,Evening_Peak,Normal,EU_Citizen,116,True
PF907,2024-03-14 22:26:35,1,Security,5,9,7,99,Night,Normal,VIP,73,True
PF1554,2024-03-14 13:05:14,2B,Immigration_NonEU,34,11,4,78,Normal,Normal,Non_EU,127,True
PF966,2024-03-14 21:32:55,1,Baggage_Claim,14,5,3,113,Night,Normal,VIP,80,True
PF660,2024-03-14 12:49:43,1,Customs,36,20,4,81,Normal,Normal,VIP,107,True
PF874,2024-03-14 22:02:47,2B,Security,11,7,6,105,Night,Normal,Crew,38,True
PF1781,2024-03-14 06:22:47,2D,Customs,26,8,2,167,Morning_Rush,Normal,Non_EU,94,True
PF1149,2024-03-14 11:38:32,2E,Baggage_Claim,39,20,3,161,Normal,Normal,Non_EU,138,True
PF530,2024-03-14 09:47:24,2F,Security,37,15,5,67,Normal,Normal,Crew,70,True
PF090,2024-03-14 11:15:54,1,Immigration_NonEU,17,17,1,56,Normal,Normal,Transit,143,True
PF058,2024-03-14 15:56:36,2F,Security,34,25,2,100,Normal,Normal,VIP,106,True
PF301,2024-03-14 02:55:34,2F,Customs,26,21,4,178,Night,Normal,Crew,119,True
PF458,2024-03-14 23:58:09,2D,Immigration_EU,17,16,4,76,Night,Normal,Non_EU,156,True
PF1911,2024-03-14 18:16:14,2B,Baggage_Claim,75,27,4,200,Evening_Peak,Normal,Non_EU,50,True
PF1794,2024-03-14 19:29:34,2F,Security,55,25,6,92,Evening_Peak,Normal,Crew,86,True
PF073,2024-03-14 00:17:45,2C,Security,8,13,3,89,Night,Strike,Crew,47,True
PF108,2024-03-14 17:14:07,1,Baggage_Claim,86,42,4,110,Evening_Peak,Normal,EU_Citizen,126,True
PF1177,2024-03-14 22:35:25,2C,Baggage_Claim,8,2,4,206,Night,Normal,VIP,62,True
PF937,2024-03-14 11:15:23,3,Immigration_EU,29,20,3,44,Normal,Normal,Non_EU,193,True
PF1315,2024-03-14 03:55:48,2A,Immigration_NonEU,22,13,1,85,Night,Normal,Transit,326,True
PF1682,2024-03-14 16:23:23,2D,Baggage_Claim,58,29,3,162,Evening_Peak,Normal,VIP,120,True
PF1841,2024-03-14 10:05:06,2B,Immigration_NonEU,38,19,1,57,Normal,Normal,Crew,214,True
PF231,2024-03-14 14:09:15,2D,Security,12,17,2,139,Normal,Normal,EU_Citizen,88,True
PF1570,2024-03-14 03:45:51,1,Customs,21,21,2,130,Night,Normal,EU_Citizen,78,True
PF1993,2024-03-14 10:00:11,1,Immigration_NonEU,30,24,1,57,Normal,Normal,VIP,297,True
PF1680,2024-03-14 15:43:34,2C,Customs,24,17,3,192,Normal,Normal,Transit,65,True
PF1258,2024-03-14 13:15:13,1,Customs,7,16,2,208,Normal,Normal,VIP,99,True
PF1713,2024-03-14 20:06:28,3,Baggage_Claim,43,21,3,157,Evening_Peak,Normal,Crew,134,True
PF1404,2024-03-14 21:15:49,2D,Customs,21,15,3,118,Night,Normal,Transit,164,True
PF1073,2024-03-14 21:33:11,1,Immigration_EU,23,16,2,75,Night,VIP_Movement,Crew,303,True
PF1487,2024-03-14 16:59:39,2A,Security,110,36,5,90,Evening_Peak,Normal,Transit,52,True
PF1772,2024-03-14 22:06:22,3,Immigration_EU,27,13,2,93,Night,Normal,VIP,197,True
PF008,2024-03-14 22:31:41,1,Immigration_EU,24,18,4,80,Night,Normal,Transit,270,True
PF502,2024-03-14 21:31:02,2D,Immigration_EU,31,14,2,96,Night,Normal,Non_EU,320,True
PF1177,2024-03-14 22:35:25,2C,Baggage_Claim,8,2,4,206,Night,Normal,VIP,62,True
PF1769,2024-03-14 21:53:58,2B,Baggage_Claim,3,6,2,91,Night,Normal,EU_Citizen,116,True
PF923,2024-03-14 19:03:01,1,Immigration_NonEU,102,44,2,77,Evening_Peak,Normal,Crew,163,True
PF1990,2024-03-14 21:24:48,2C,Immigration_NonEU,27,16,3,47,Night,Normal,VIP,61,True
PF1824,2024-03-14 05:26:58,2F,Baggage_Claim,62,23,1,86,Morning_Rush,Normal,Crew,64,True
PF910,2024-03-14 03:17:38,1,Immigration_NonEU,0,14,4,61,Night,Normal,Non_EU,328,True
PF479,2024-03-14 12:50:16,1,Immigration_EU,38,22,2,62,Normal,Normal,Transit,80,True
PF036,2024-03-14 14:22:53,2D,Immigration_EU,12,14,3,91,Normal,Normal,EU_Citizen,266,True
PF1958,2024-03-14 06:38:52,2C,Customs,116,44,2,148,Morning_Rush,Normal,Non_EU,138,True
PF1274,2024-03-14 13:02:44,2B,Baggage_Claim,12,7,1,170,Normal,Normal,EU_Citizen,162,True
PF1071,2024-03-14 18:18:56,2C,Customs,90,30,2,196,Evening_Peak,Normal,EU_Citizen,145,True
PF1590,2024-03-14 07:16:36,2D,Immigration_EU,60,26,1,57,Morning_Rush,Normal,EU_Citizen,102,True
PF1316,2024-03-14 12:11:47,3,Immigration_EU,22,15,3,57,Normal,Normal,Transit,357,True
PF1972,2024-03-14 06:26:14,2B,Baggage_Claim,54,20,2,161,Morning_Rush,Normal,Non_EU,53,True
PF1717,2024-03-14 01:06:08,2B,Immigration_EU,21,14,1,83,Night,Normal,Crew,279,True
PF548,2024-03-14 00:20:24,2D,Immigration_EU,36,14,4,99,Night,Normal,EU_Citizen,66,True
PF1295,2024-03-14 12:14:53,2D,Baggage_Claim,12,11,1,215,Normal,Normal,EU_Citizen,76,True
PF222,2024-03-14 13:27:58,2C,Baggage_Claim,10,4,3,87,Normal,System_Down,VIP,96,True
PF1693,2024-03-14 08:21:56,2E,Security,23,8,6,89,Morning_Rush,Normal,Non_EU,42,True
PF1133,2024-03-14 03:10:29,2C,Security,36,15,5,139,Night,VIP_Movement,Non_EU,98,True
PF937,2024-03-14 11:15:23,3,Immigration_EU,29,20,3,44,Normal,Normal,Non_EU,193,True
PF530,2024-03-14 09:47:24,2F,Security,37,15,5,67,Normal,Normal,Crew,70,True
PF1727,2024-03-14 17:05:03,3,Immigration_EU,115,47,4,84,Evening_Peak,Normal,EU_Citizen,67,True
PF1512,2024-03-14 14:05:26,2F,Customs,10,10,3,118,Normal,Normal,EU_Citizen,56,True
PF398,2024-03-14 12:33:55,2A,Baggage_Claim,29,10,2,182,Normal,Normal,VIP,130,True
PF1245,2024-03-14 08:05:00,2C,Customs,110,47,4,123,Morning_Rush,System_Down,Transit,77,True
PF081,2024-03-14 08:16:18,2A,Immigration_EU,53,17,4,52,Morning_Rush,Normal,Crew,95,True
PF1215,2024-03-14 17:05:30,2D,Baggage_Claim,100,42,1,116,Evening_Peak,Normal,EU_Citizen,62,True
PF364,2024-03-14 18:49:42,2E,Customs,86,41,1,127,Evening_Peak,Normal,Non_EU,135,True
PF1909,2024-03-14 23:45:17,2E,Customs,19,12,3,120,Night,Normal,Crew,55,True
PF1611,2024-03-14 13:57:00,1,Immigration_EU,39,24,2,81,Normal,Normal,Crew,244,True
PF551,2024-03-14 14:32:18,2B,Customs,0,4,1,193,Normal,Normal,Transit,163,True
PF195,2024-03-14 06:36:01,2F,Customs,49,18,1,96,Morning_Rush,Normal,Transit,121,True
PF1825,2024-03-14 10:43:34,3,Immigration_NonEU,27,9,3,69,Normal,Normal,VIP,273,True
PF1323,2024-03-14 03:14:42,1,Baggage_Claim,14,11,2,135,Night,Normal,Crew,153,True
PF1566,2024-03-14 07:03:28,2C,Customs,106,46,3,144,Morning_Rush,Normal,Non_EU,118,True
PF1280,2024-03-14 11:25:35,2B,Baggage_Claim,30,24,1,221,Normal,Normal,VIP,84,True
PF1315,2024-03-14 03:55:48,2A,Immigration_NonEU,22,13,1,85,Night,Normal,Transit,326,True
PF1492,2024-03-14 13:25:15,2C,Customs,4,6,2,99,Normal,Normal,Non_EU,160,True
PF1825,2024-03-14 10:43:34,3,Immigration_NonEU,27,9,3,69,Normal,Normal,VIP,273,True
PF058,2024-03-14 15:56:36,2F,Security,34,25,2,100,Normal,Normal,VIP,106,True
PF1423,2024-03-14 17:12:48,2D,Customs,27,16,4,139,Evening_Peak,Normal,Non_EU,85,True
PF1279,2024-03-14 20:27:33,1,Customs,76,37,4,238,Evening_Peak,Normal,Non_EU,95,True
PF782,2024-03-14 07:05:16,2B,Immigration_EU,51,29,2,93,Morning_Rush,Normal,Non_EU,217,True
PF1829,2024-03-14 05:55:05,2F,Immigration_NonEU,81,35,4,91,Morning_Rush,Normal,Non_EU,289,True
PF768,2024-03-14 07:01:00,1,Immigration_EU,22,16,3,79,Morning_Rush,Normal,Crew,102,True
PF1480,2024-03-14 19:03:03,2C,Immigration_NonEU,117,46,3,66,Evening_Peak,Normal,VIP,328,True
PF1183,2024-03-14 03:55:10,2E,Immigration_EU,5,10,4,68,Night,Normal,Non_EU,73,True
PF802,2024-03-14 13:20:02,2C,Customs,8,12,2,160,Normal,Normal,Non_EU,92,True
PF1096,2024-03-14 19:22:50,3,Immigration_NonEU,71,26,2,61,Evening_Peak,Normal,Non_EU,172,True
PF530,2024-03-14 09:47:24,2F,Security,37,15,5,67,Normal,Normal,Crew,70,True
PF437,2024-03-14 20:06:10,2A,Customs,46,25,2,174,Evening_Peak,Normal,EU_Citizen,88,True
PF521,2024-03-14 19:37:11,2C,Baggage_Claim,92,34,4,157,Evening_Peak,Normal,EU_Citizen,86,True
PF890,2024-03-14 21:25:23,2D,Immigration_EU,17,10,3,87,Night,Normal,EU_Citizen,221,True
PF871,2024-03-14 00:17:24,2B,Immigration_NonEU,20,15,3,52,Night,Normal,VIP,272,True
PF640,2024-03-14 07:28:23,2E,Immigration_NonEU,75,33,1,69,Morning_Rush,Normal,Transit,283,True
PF1457,2024-03-14 09:12:31,1,Baggage_Claim,10,6,2,161,Normal,Normal,Crew,45,True
PF1449,2024-03-14 22:35:29,1,Baggage_Claim,16,13,3,211,Night,Normal,EU_Citizen,145,True
PF1719,2024-03-14 03:50:50,2F,Immigration_NonEU,26,19,4,93,Night,Normal,Non_EU,101,True
PF585,2024-03-14 22:20:48,3,Immigration_EU,6,14,3,69,Night,Emergency,Transit,292,True
PF820,2024-03-14 14:06:42,3,Customs,32,10,3,199,Normal,Normal,EU_Citizen,122,True
PF1643,2024-03-14 16:32:41,2C,Immigration_NonEU,47,26,4,67,Evening_Peak,Normal,Transit,161,True
PF1064,2024-03-14 21:42:20,2B,Security,5,1,3,109,Night,Normal,Crew,108,True
PF943,2024-03-14 08:58:47,2B,Security,111,48,6,129,Morning_Rush,Normal,Non_EU,99,True
PF1499,2024-03-14 13:51:13,3,Customs,27,12,1,130,Normal,Normal,Transit,125,True
PF740,2024-03-14 20:12:23,2F,Immigration_NonEU,25,12,4,98,Evening_Peak,Normal,Transit,336,True
PF1558,2024-03-14 07:03:43,2B,Customs,28,19,1,90,Morning_Rush,Normal,Non_EU,111,True
PF521,2024-03-14 19:37:11,2C,Baggage_Claim,92,34,4,157,Evening_Peak,Normal,EU_Citizen,86,True
PF1872,2024-03-14 19:06:32,1,Immigration_NonEU,60,27,1,62,Evening_Peak,Normal,VIP,63,True
PF537,2024-03-14 07:04:02,2A,Immigration_EU,64,33,4,58,Morning_Rush,Normal,Non_EU,141,True
PF1570,2024-03-14 03:45:51,1,Customs,21,21,2,130,Night,Normal,EU_Citizen,78,True
PF1526,2024-03-14 22:44:37,1,Security,21,11,5,121,Night,Normal,Crew,90,True
PF1881,2024-03-14 04:11:43,2D,Security,36,13,5,124,Night,Normal,VIP,83,True
PF856,2024-03-14 01:10:11,2E,Customs,9,4,3,93,Night,Normal,Crew,86,True
PF1549,2024-03-14 13:26:31,2B,Security,1,1,2,68,Normal,Normal,Non_EU,102,True
PF1391,2024-03-14 05:35:35,1,Customs,61,28,4,116,Morning_Rush,Normal,VIP,110,True
PF1095,2024-03-14 20:44:56,1,Immigration_NonEU,45,21,2,59,Evening_Peak,Normal,VIP,255,True
PF533,2024-03-14 23:15:45,2C,Customs,37,24,4,118,Night,Normal,VIP,131,True
PF1591,2024-03-14 16:46:01,2E,Immigration_NonEU,108,40,1,78,Evening_Peak,Normal,Transit,270,True
PF257,2024-03-14 07:59:25,1,Customs,60,26,4,123,Morning_Rush,Normal,VIP,48,True
PF1884,2024-03-14 17:35:38,2C,Baggage_Claim,41,27,3,151,Evening_Peak,Normal,Non_EU,57,True
PF1163,2024-03-14 19:29:40,2C,Baggage_Claim,110,38,2,89,Evening_Peak,Normal,Transit,123,True
PF1027,2024-03-14 18:07:34,2D,Immigration_NonEU,27,18,2,54,Evening_Peak,Normal,EU_Citizen,159,True
PF1295,2024-03-14 12:14:53,2D,Baggage_Claim,12,11,1,215,Normal,Normal,EU_Citizen,76,True
PF607,2024-03-14 18:02:16,2B,Customs,111,40,4,101,Evening_Peak,System_Down,Crew,141,True
PF1190,2024-03-14 04:03:54,2E,Baggage_Claim,0,2,4,194,Night,Normal,Non_EU,100,True
PF1845,2024-03-14 19:41:36,2F,Customs,107,35,3,200,Evening_Peak,Normal,Transit,94,True
PF891,2024-03-14 19:09:51,2A,Baggage_Claim,96,43,2,199,Evening_Peak,Normal,EU_Citizen,115,True
PF894,2024-03-14 16:17:49,2D,Customs,119,46,1,124,Evening_Peak,Normal,Transit,134,True
PF257,2024-03-14 07:59:25,1,Customs,60,26,4,123,Morning_Rush,Normal,VIP,48,True
PF1404,2024-03-14 21:15:49,2D,Customs,21,15,3,118,Night,Normal,Transit,164,True
PF1442,2024-03-14 05:53:57,2E,Immigration_NonEU,89,41,3,85,Morning_Rush,Normal,VIP,129,True
PF185,2024-03-14 15:00:59,2B,Customs,8,3,4,151,Normal,Normal,Non_EU,155,True
PF1611,2024-03-14 13:57:00,1,Immigration_EU,39,24,2,81,Normal,Normal,Crew,244,True
PF257,2024-03-14 07:59:25,1,Customs,60,26,4,123,Morning_Rush,Normal,VIP,48,True
PF003,2024-03-14 00:54:31,2D,Security,5,3,6,86,Night,Normal,Transit,34,True
