Transaction_ID,Date_Time,Revenue_Stream,Amount_EUR,Flight_Reference,Terminal,Passenger_Count,Revenue_Per_Passenger,Payment_Method,Currency_Original,Exchange_Rate,Cost_Category,Synthetic_Data
FIN680,2024-03-14 00:00:00,Landing_Fees,5420,CDG176,2C,132.0,41.06,Airline_Invoice,GBP,1.009,Indirect_Operational,True
FIN773,2024-03-14 00:00:00,Duty_Free,72,,2D,,72.0,Cash,EUR,1.0,Direct_Operational,True
FIN144,2024-03-14 00:00:00,Parking_Fees,58,CDG393,1,502.0,0.12,Airline_Invoice,EUR,1.0,Indirect_Operational,True
FIN497,2024-03-14 00:00:00,Car_Rental,66,,2A,,66.0,Credit_Card,JPY,1.145,Administrative,True
FIN436,2024-03-14 00:00:00,Car_Rental,79,,2D,,79.0,Cash,JPY,0.853,Direct_Operational,True
FIN878,2024-03-14 00:00:00,Car_Rental,55,,2D,,55.0,Airline_Invoice,USD,1.142,Direct_Operational,True
FIN1143,2024-03-14 00:00:00,Food_Beverage,45,,2B,,45.0,Commission,USD,0.999,Indirect_Operational,True
FIN116,2024-03-14 00:00:00,Duty_Free,62,,2A,,62.0,Commission,JPY,0.98,Indirect_Operational,True
FIN372,2024-03-14 00:00:00,Duty_Free,82,,2F,,82.0,Cash,USD,1.123,Administrative,True
FIN051,2024-03-14 00:00:00,Hotel_Commission,94,,1,,94.0,Commission,JPY,0.853,Administrative,True
FIN160,2024-03-14 00:00:00,Food_Beverage,98,,1,,98.0,Airline_Invoice,USD,0.909,Marketing,True
FIN1219,2024-03-14 00:00:00,Food_Beverage,88,,2A,,88.0,Commission,EUR,1.0,Indirect_Operational,True
FIN785,2024-03-14 00:00:00,Hotel_Commission,67,,2F,,67.0,Credit_Card,USD,0.93,Administrative,True
FIN307,2024-03-14 00:00:00,Retail_Commission,84,,2A,,84.0,Credit_Card,JPY,1.0,Indirect_Operational,True
FIN1088,2024-03-14 00:00:00,Duty_Free,160,,1,,160.0,Cash,JPY,0.883,Direct_Operational,True
FIN158,2024-03-14 00:00:00,Parking_Fees,11,CDG152,2D,184.0,0.06,Credit_Card,USD,1.047,Direct_Operational,True
FIN333,2024-03-14 00:00:00,Landing_Fees,2881,CDG144,3,233.0,12.36,Cash,JPY,1.099,Direct_Operational,True
FIN1159,2024-03-14 00:00:00,Hotel_Commission,113,,3,,113.0,Commission,USD,1.135,Direct_Operational,True
FIN1388,2024-03-14 00:00:00,Duty_Free,78,,3,,78.0,Cash,EUR,1.0,Marketing,True
FIN916,2024-03-14 00:00:00,Hotel_Commission,112,,2E,,112.0,Cash,EUR,1.0,Direct_Operational,True
FIN966,2024-03-14 00:00:00,Car_Rental,27,,1,,27.0,Credit_Card,JPY,0.886,Direct_Operational,True
FIN666,2024-03-14 00:00:00,Retail_Commission,85,,External,,85.0,Credit_Card,EUR,1.0,Direct_Operational,True
FIN875,2024-03-14 00:00:00,Duty_Free,167,,1,,167.0,Commission,JPY,1.033,Direct_Operational,True
FIN1131,2024-03-14 00:00:00,Parking_Fees,15,CDG381,2E,373.0,0.04,Airline_Invoice,GBP,0.861,Administrative,True
FIN516,2024-03-14 00:00:00,Parking_Fees,19,CDG345,External,141.0,0.13,Airline_Invoice,USD,0.892,Administrative,True
FIN116,2024-03-14 00:00:00,Duty_Free,62,,2A,,62.0,Commission,JPY,0.98,Indirect_Operational,True
FIN090,2024-03-14 00:00:00,Duty_Free,149,,1,,149.0,Airline_Invoice,GBP,0.937,Administrative,True
FIN317,2024-03-14 00:00:00,Retail_Commission,29,,1,,29.0,Airline_Invoice,GBP,0.887,Direct_Operational,True
FIN460,2024-03-14 00:00:00,Food_Beverage,61,,External,,61.0,Cash,GBP,1.123,Indirect_Operational,True
FIN097,2024-03-14 00:00:00,Retail_Commission,124,,2B,,124.0,Cash,GBP,0.954,Direct_Operational,True
FIN137,2024-03-14 00:00:00,Car_Rental,51,,2A,,51.0,Credit_Card,USD,1.047,Administrative,True
FIN1169,2024-03-14 00:00:00,Food_Beverage,111,,2B,,111.0,Cash,USD,1.007,Indirect_Operational,True
FIN947,2024-03-14 00:00:00,Parking_Fees,12,CDG336,3,143.0,0.08,Commission,GBP,0.859,Administrative,True
FIN1344,2024-03-14 00:00:00,Food_Beverage,91,,2D,,91.0,Credit_Card,GBP,0.887,Administrative,True
FIN235,2024-03-14 00:00:00,Parking_Fees,52,CDG87,2B,414.0,0.13,Airline_Invoice,USD,0.885,Marketing,True
FIN1276,2024-03-14 00:00:00,Parking_Fees,32,CDG292,2E,304.0,0.11,Commission,GBP,0.861,Indirect_Operational,True
FIN1428,2024-03-14 00:00:00,Hotel_Commission,73,,2F,,73.0,Credit_Card,GBP,1.002,Indirect_Operational,True
FIN1065,2024-03-14 00:00:00,Hotel_Commission,42,,2F,,42.0,Credit_Card,USD,1.067,Direct_Operational,True
FIN015,2024-03-14 00:00:00,Retail_Commission,44,,External,,44.0,Airline_Invoice,GBP,1.112,Administrative,True
FIN498,2024-03-14 00:00:00,Landing_Fees,3418,CDG497,2C,495.0,6.91,Airline_Invoice,EUR,1.0,Administrative,True
FIN1169,2024-03-14 00:00:00,Food_Beverage,111,,2B,,111.0,Cash,USD,1.007,Indirect_Operational,True
FIN930,2024-03-14 00:00:00,Parking_Fees,13,CDG111,2A,172.0,0.08,Credit_Card,USD,1.007,Administrative,True
FIN917,2024-03-14 00:00:00,Parking_Fees,19,CDG423,2C,310.0,0.06,Credit_Card,JPY,0.874,Indirect_Operational,True
FIN475,2024-03-14 00:00:00,Car_Rental,119,,2B,,119.0,Cash,JPY,0.895,Direct_Operational,True
FIN051,2024-03-14 00:00:00,Hotel_Commission,94,,1,,94.0,Commission,JPY,0.853,Administrative,True
FIN1289,2024-03-14 00:00:00,Food_Beverage,23,,External,,23.0,Airline_Invoice,EUR,1.0,Administrative,True
FIN1061,2024-03-14 00:00:00,Parking_Fees,39,CDG423,External,331.0,0.12,Credit_Card,GBP,1.046,Direct_Operational,True
FIN1345,2024-03-14 00:00:00,Duty_Free,195,,2F,,195.0,Commission,USD,1.144,Marketing,True
FIN542,2024-03-14 00:00:00,Car_Rental,23,,2E,,23.0,Airline_Invoice,USD,0.905,Marketing,True
FIN1321,2024-03-14 00:00:00,Retail_Commission,129,,2D,,129.0,Commission,USD,0.974,Direct_Operational,True
FIN228,2024-03-14 00:00:00,Duty_Free,136,,2D,,136.0,Commission,USD,1.084,Marketing,True
FIN1119,2024-03-14 00:00:00,Food_Beverage,88,,2D,,88.0,Credit_Card,EUR,1.0,Marketing,True
FIN947,2024-03-14 00:00:00,Parking_Fees,12,CDG336,3,143.0,0.08,Commission,GBP,0.859,Administrative,True
FIN516,2024-03-14 00:00:00,Parking_Fees,19,CDG345,External,141.0,0.13,Airline_Invoice,USD,0.892,Administrative,True
FIN398,2024-03-14 00:00:00,Retail_Commission,75,,2E,,75.0,Airline_Invoice,USD,0.866,Indirect_Operational,True
FIN1260,2024-03-14 00:00:00,Duty_Free,142,,2C,,142.0,Airline_Invoice,GBP,0.888,Marketing,True
FIN105,2024-03-14 00:00:00,Car_Rental,26,,2E,,26.0,Airline_Invoice,EUR,1.0,Direct_Operational,True
FIN1225,2024-03-14 00:00:00,Food_Beverage,116,,2A,,116.0,Cash,GBP,1.047,Administrative,True
FIN379,2024-03-14 00:00:00,Parking_Fees,17,CDG97,2A,150.0,0.11,Cash,GBP,1.14,Administrative,True
FIN544,2024-03-14 00:00:00,Retail_Commission,92,,2D,,92.0,Credit_Card,JPY,1.019,Direct_Operational,True
FIN203,2024-03-14 00:00:00,Car_Rental,50,,2E,,50.0,Airline_Invoice,EUR,1.0,Administrative,True
FIN1351,2024-03-14 00:00:00,Car_Rental,23,,3,,23.0,Cash,USD,1.065,Indirect_Operational,True
FIN1296,2024-03-14 00:00:00,Car_Rental,117,,3,,117.0,Credit_Card,JPY,1.138,Administrative,True
FIN1344,2024-03-14 00:00:00,Food_Beverage,91,,2D,,91.0,Credit_Card,GBP,0.887,Administrative,True
FIN090,2024-03-14 00:00:00,Duty_Free,149,,1,,149.0,Airline_Invoice,GBP,0.937,Administrative,True
FIN1444,2024-03-14 00:00:00,Car_Rental,87,,2F,,87.0,Credit_Card,EUR,1.0,Direct_Operational,True
FIN1293,2024-03-14 00:00:00,Landing_Fees,2575,CDG33,2F,151.0,17.05,Airline_Invoice,JPY,1.05,Marketing,True
FIN780,2024-03-14 00:00:00,Car_Rental,34,,1,,34.0,Airline_Invoice,EUR,1.0,Direct_Operational,True
FIN754,2024-03-14 00:00:00,Hotel_Commission,88,,1,,88.0,Commission,USD,0.985,Administrative,True
FIN1493,2024-03-14 00:00:00,Parking_Fees,13,CDG437,External,232.0,0.06,Airline_Invoice,JPY,1.097,Direct_Operational,True
FIN1181,2024-03-14 00:00:00,Car_Rental,80,,2C,,80.0,Credit_Card,JPY,0.932,Indirect_Operational,True
FIN795,2024-03-14 00:00:00,Parking_Fees,52,CDG275,External,163.0,0.32,Airline_Invoice,GBP,1.002,Direct_Operational,True
FIN1089,2024-03-14 00:00:00,Parking_Fees,31,CDG421,2A,308.0,0.1,Commission,JPY,1.119,Administrative,True
FIN516,2024-03-14 00:00:00,Parking_Fees,19,CDG345,External,141.0,0.13,Airline_Invoice,USD,0.892,Administrative,True
FIN440,2024-03-14 00:00:00,Landing_Fees,2704,CDG222,External,328.0,8.24,Airline_Invoice,EUR,1.0,Marketing,True
FIN507,2024-03-14 00:00:00,Landing_Fees,2122,CDG457,3,416.0,5.1,Credit_Card,USD,1.053,Administrative,True
FIN889,2024-03-14 00:00:00,Landing_Fees,4872,CDG413,2A,298.0,16.35,Cash,JPY,0.97,Indirect_Operational,True
FIN864,2024-03-14 00:00:00,Car_Rental,93,,2D,,93.0,Credit_Card,JPY,0.938,Direct_Operational,True
FIN648,2024-03-14 00:00:00,Food_Beverage,94,,2A,,94.0,Cash,GBP,1.037,Indirect_Operational,True
FIN1470,2024-03-14 00:00:00,Landing_Fees,8007,CDG360,2B,473.0,16.93,Credit_Card,USD,1.036,Administrative,True
FIN1459,2024-03-14 00:00:00,Food_Beverage,98,,2B,,98.0,Commission,EUR,1.0,Administrative,True
FIN585,2024-03-14 00:00:00,Hotel_Commission,105,,2E,,105.0,Airline_Invoice,USD,0.859,Direct_Operational,True
FIN818,2024-03-14 00:00:00,Food_Beverage,92,,2A,,92.0,Commission,USD,0.983,Indirect_Operational,True
FIN1045,2024-03-14 00:00:00,Hotel_Commission,96,,1,,96.0,Credit_Card,EUR,1.0,Indirect_Operational,True
FIN953,2024-03-14 00:00:00,Car_Rental,26,,External,,26.0,Commission,JPY,0.952,Direct_Operational,True
FIN726,2024-03-14 00:00:00,Parking_Fees,21,CDG171,2A,330.0,0.06,Cash,JPY,1.047,Administrative,True
FIN507,2024-03-14 00:00:00,Landing_Fees,2122,CDG457,3,416.0,5.1,Credit_Card,USD,1.053,Administrative,True
FIN523,2024-03-14 00:00:00,Duty_Free,58,,1,,58.0,Commission,USD,1.036,Indirect_Operational,True
FIN855,2024-03-14 00:00:00,Landing_Fees,2829,CDG143,2D,211.0,13.41,Cash,JPY,1.035,Direct_Operational,True
FIN1420,2024-03-14 00:00:00,Hotel_Commission,103,,2C,,103.0,Airline_Invoice,GBP,1.025,Direct_Operational,True
FIN1088,2024-03-14 00:00:00,Duty_Free,160,,1,,160.0,Cash,JPY,0.883,Direct_Operational,True
FIN522,2024-03-14 00:00:00,Duty_Free,45,,2D,,45.0,Commission,EUR,1.0,Administrative,True
FIN269,2024-03-14 00:00:00,Landing_Fees,6244,CDG333,2C,381.0,16.39,Airline_Invoice,GBP,0.885,Direct_Operational,True
FIN1157,2024-03-14 00:00:00,Landing_Fees,3847,CDG6,External,393.0,9.79,Commission,JPY,1.106,Administrative,True
FIN1014,2024-03-14 00:00:00,Parking_Fees,13,CDG269,2C,135.0,0.1,Credit_Card,EUR,1.0,Marketing,True
FIN1321,2024-03-14 00:00:00,Retail_Commission,129,,2D,,129.0,Commission,USD,0.974,Direct_Operational,True
FIN621,2024-03-14 00:00:00,Retail_Commission,149,,2E,,149.0,Airline_Invoice,GBP,0.879,Marketing,True
FIN1188,2024-03-14 00:00:00,Car_Rental,88,,2C,,88.0,Credit_Card,GBP,0.932,Marketing,True
FIN890,2024-03-14 00:00:00,Car_Rental,108,,1,,108.0,Airline_Invoice,USD,0.902,Direct_Operational,True
FIN895,2024-03-14 00:00:00,Food_Beverage,59,,2F,,59.0,Commission,JPY,1.147,Marketing,True
FIN269,2024-03-14 00:00:00,Landing_Fees,6244,CDG333,2C,381.0,16.39,Airline_Invoice,GBP,0.885,Direct_Operational,True
FIN1428,2024-03-14 00:00:00,Hotel_Commission,73,,2F,,73.0,Credit_Card,GBP,1.002,Indirect_Operational,True
FIN1452,2024-03-14 00:00:00,Parking_Fees,18,CDG383,2C,322.0,0.06,Cash,EUR,1.0,Direct_Operational,True
FIN192,2024-03-14 00:00:00,Parking_Fees,46,CDG156,3,354.0,0.13,Airline_Invoice,EUR,1.0,Direct_Operational,True
FIN269,2024-03-14 00:00:00,Landing_Fees,6244,CDG333,2C,381.0,16.39,Airline_Invoice,GBP,0.885,Direct_Operational,True
FIN006,2024-03-14 00:00:00,Car_Rental,116,,2B,,116.0,Cash,JPY,1.023,Direct_Operational,True
FIN500,2024-03-14 00:00:00,Landing_Fees,6253,CDG15,2D,211.0,29.64,Cash,GBP,1.086,Indirect_Operational,True
FIN1324,2024-03-14 00:00:00,Retail_Commission,16,,External,,16.0,Commission,EUR,1.0,Marketing,True
FIN507,2024-03-14 00:00:00,Landing_Fees,2122,CDG457,3,416.0,5.1,Credit_Card,USD,1.053,Administrative,True
FIN889,2024-03-14 00:00:00,Landing_Fees,4872,CDG413,2A,298.0,16.35,Cash,JPY,0.97,Indirect_Operational,True
FIN941,2024-03-14 00:00:00,Food_Beverage,104,,2A,,104.0,Commission,EUR,1.0,Indirect_Operational,True
FIN1487,2024-03-14 00:00:00,Retail_Commission,119,,3,,119.0,Cash,EUR,1.0,Administrative,True
FIN308,2024-03-14 00:00:00,Food_Beverage,68,,2D,,68.0,Airline_Invoice,GBP,0.928,Direct_Operational,True
FIN144,2024-03-14 00:00:00,Parking_Fees,58,CDG393,1,502.0,0.12,Airline_Invoice,EUR,1.0,Indirect_Operational,True
FIN962,2024-03-14 00:00:00,Parking_Fees,23,CDG429,2F,133.0,0.17,Commission,EUR,1.0,Administrative,True
FIN560,2024-03-14 00:00:00,Duty_Free,176,,2C,,176.0,Airline_Invoice,USD,1.115,Direct_Operational,True
FIN1010,2024-03-14 00:00:00,Duty_Free,111,,2B,,111.0,Airline_Invoice,EUR,1.0,Indirect_Operational,True
FIN467,2024-03-14 00:00:00,Duty_Free,137,,3,,137.0,Commission,JPY,0.943,Direct_Operational,True
FIN427,2024-03-14 00:00:00,Car_Rental,44,,2E,,44.0,Airline_Invoice,GBP,0.947,Administrative,True
FIN295,2024-03-14 00:00:00,Retail_Commission,73,,2E,,73.0,Cash,USD,1.022,Indirect_Operational,True
FIN937,2024-03-14 00:00:00,Duty_Free,39,,2F,,39.0,Cash,USD,1.11,Marketing,True
FIN674,2024-03-14 00:00:00,Parking_Fees,53,CDG320,External,240.0,0.22,Commission,USD,0.867,Marketing,True
FIN643,2024-03-14 00:00:00,Duty_Free,207,,2B,,207.0,Cash,USD,1.001,Administrative,True
FIN1423,2024-03-14 00:00:00,Hotel_Commission,82,,2A,,82.0,Airline_Invoice,GBP,0.867,Marketing,True
FIN453,2024-03-14 00:00:00,Parking_Fees,32,CDG394,3,457.0,0.07,Cash,EUR,1.0,Direct_Operational,True
FIN1189,2024-03-14 00:00:00,Hotel_Commission,85,,2F,,85.0,Credit_Card,JPY,1.077,Direct_Operational,True
FIN341,2024-03-14 00:00:00,Duty_Free,113,,2A,,113.0,Commission,GBP,1.109,Marketing,True
FIN1422,2024-03-14 00:00:00,Food_Beverage,62,,2B,,62.0,Credit_Card,GBP,0.885,Direct_Operational,True
FIN460,2024-03-14 00:00:00,Food_Beverage,61,,External,,61.0,Cash,GBP,1.123,Indirect_Operational,True
FIN299,2024-03-14 00:00:00,Duty_Free,185,,3,,185.0,Credit_Card,USD,0.941,Marketing,True
FIN434,2024-03-14 00:00:00,Car_Rental,55,,External,,55.0,Credit_Card,JPY,0.994,Marketing,True
